horizon,model,framing,scheme,blend_w,params,cv_MAE,test_MAE,test_RMSE,test_MAPE,test2024_MAE,test2024_RMSE,test2024_MAPE,test2025_MAE,test2025_RMSE,test2025_MAPE,frozen_test_MAE
3,RandomForest,ratio_ly,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",141.33013673235132,66.59525794286056,86.10927537007345,16.41865365571152,58.27303095772704,81.55324624517901,16.174710360470954,74.9174849279941,90.43606933293523,16.662596950952086,91.54083455573416
3,RandomForest,ratio_ly,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",99.52483613309278,68.14299580288062,86.46375226767684,16.95596323954239,75.47613824680809,96.30093096895646,19.966286623123487,60.80985335895315,75.35311278855482,13.945639855961293,85.7691963953916
3,RandomForest,ratio_blend,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",98.4751264851822,61.69662242647955,77.83813717857815,15.39611407812653,52.32061697456756,69.6016498513912,14.478085492814893,71.07262787839153,85.28283260320705,16.314142663438165,60.50337565681245
3,RandomForest,ratio_blend,expand,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 4}",76.99517668746284,62.01869027605958,77.85573021129971,15.422153045165487,57.7920399787536,78.42961680173707,15.451498679237904,66.24534057336557,77.27758188376534,15.39280741109307,61.40485422517534
3,RandomForest,ratio_blend,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",65.55169066779237,64.94181867508063,82.66794893901631,15.886789982503,73.66760882250806,94.89076539963341,18.805464589117328,56.21602852765318,68.29145045640308,12.968115375888672,67.49817599884868
3,RandomForest,ratio_blend,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",81.92438977384245,61.968889236186904,78.13532433200557,15.566646314064844,52.3398303187676,69.72451470075232,14.537143797962226,71.59794815360623,85.72484976178131,16.59614883016746,59.761233996754044
3,RandomForest,ratio_blend,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",66.08703061532063,60.56733240666356,77.11910124107615,15.073258820453809,57.59749402070309,78.59212672893717,15.475483048745561,63.53717079262402,75.6173866824647,14.671034592162055,62.48928384909133
3,RandomForest,ratio_blend,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",63.82583598656478,64.10237475165697,82.1907610647158,15.697229460334913,71.92872960403872,93.91702789150233,18.43734548887053,56.27601989927523,68.4852851408328,12.9571134317993,68.39913033568384
3,RandomForest,ratio_blend,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",98.4751264851822,62.49717306735782,77.61204197926558,15.524839618416575,52.579258455592935,68.34836058579428,14.411636100864742,72.41508767912272,85.88224336623264,16.63804313596841,60.50337565681246
3,RandomForest,ratio_blend,window,0.25,"{""max_depth"": 4, ""min_samples_leaf"": 4}",76.99517668746284,60.27459134189121,76.57372138784726,14.936695719457646,56.33265379932134,77.03278950070792,15.107600231670274,64.21652888446107,76.11188446035834,14.76579120724501,61.40485422517534
3,RandomForest,ratio_blend,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",65.55169066779237,64.48804050307731,82.08307101952441,15.72872283089394,72.04712450820915,93.54820784282752,18.404057461514984,56.928956497945464,68.73131677327099,13.053388200272902,67.49817599884868
3,ExtraTrees,level,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",77.65847783860521,66.43523943477128,83.80502830538735,15.681392744279188,59.64375251418675,76.29875065609062,15.87346423363627,73.2267263553558,90.69215063528519,15.4893212549221,114.374114106965
3,ExtraTrees,level,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",86.61225955372369,62.4684102187547,79.02731798662516,14.484395655367283,61.14530182220443,78.83110814428991,15.543973033350808,63.79151861530496,79.22304188215455,13.424818277383768,100.01359011722049
3,ExtraTrees,level,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",101.79420579244102,62.472862587290955,81.81397123903365,14.557006308136714,69.04072298372962,91.60007676798101,17.183401936348428,55.905002190852294,70.68576742105046,11.930610679925012,89.9045932481301
3,ExtraTrees,level,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",63.70392610066327,60.52996403767754,77.18954501842866,14.217076822082822,56.77977369642097,72.71167562845788,15.27287942335077,64.2801543789341,81.42152017498798,13.161274220814882,111.62966163421714
3,ExtraTrees,level,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",75.760908671528,59.00229970079736,74.86889654270273,13.732929146119858,60.29277306853365,76.4648363773745,15.51888946061832,57.71182633306106,73.23818769484399,11.946968831621382,99.48065349086701
3,ExtraTrees,level,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",93.41164262722691,60.50209526218519,79.82961388446313,14.152142989973509,68.04529784568213,90.37625042753406,17.075546437823146,52.95889267868826,67.65846484028873,11.228739542123863,89.86159154207515
3,ExtraTrees,level,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",79.80163957218082,61.36858416125559,76.97578617990096,14.2569643115386,56.862668891630975,69.864201719213,15.334920654231613,65.87449943088022,83.48375071931531,13.179007968845582,105.66824377525282
3,ExtraTrees,level,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",89.26961630513891,60.21789160615111,76.23954820161175,13.935176450719435,61.82346283521854,77.92999625870883,16.029880220296224,58.61232037708369,74.51075830435084,11.840472681142646,95.44062762768277
3,ExtraTrees,level,window,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",103.93237157848326,62.3228012643718,81.59919726195565,14.585098637691814,71.54702685456719,92.96533539808871,18.07646849426733,53.09857567417642,68.36888474965767,11.09372878111629,87.00458768561191
3,ExtraTrees,logratio,expand,0.0,"{""max_depth"": null, ""min_samples_leaf"": 4}",94.55477088117449,75.90398562029496,103.94634054280345,16.65559730309653,57.711488124891694,79.08889016232455,14.465115240808155,94.09648311569823,123.91380422443942,18.84607936538491,95.64581760510731
3,ExtraTrees,logratio,expand,0.25,"{""max_depth"": null, ""min_samples_leaf"": 4}",99.85366294520755,67.58620810744365,92.21045616524871,15.024106955810984,58.75110984017646,82.9289597677355,14.721438912018666,76.42130637471082,100.63957513944409,15.326774999603302,85.2781063894185
3,ExtraTrees,logratio,expand,0.5,"{""max_depth"": null, ""min_samples_leaf"": 4}",110.39536223454859,67.9845167232224,88.389373809714,15.576640215797486,72.49989575107254,95.17154236108952,18.15641698416747,63.46913769537224,81.04159629201567,12.996863447427481,80.6251700286698
3,ExtraTrees,logratio,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",73.67942244089758,67.1267940664005,88.63144050234504,15.460438804427282,55.9802815553903,70.771937450092,14.754112261364588,78.2733065774107,103.45239175872989,16.166765347489964,80.17061747528554
3,ExtraTrees,logratio,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",83.94335226718898,59.885709049360166,80.11167460502452,13.996525059096127,54.468145475265956,73.01825476280624,14.329518100250763,65.30327262345438,86.62618130471056,13.663532017941476,71.41841968115233
3,ExtraTrees,logratio,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",98.64520091333691,60.767905059817096,80.66898853704971,14.47042682468214,65.95368158833998,87.29310433430247,16.989130762843498,55.58212853129422,73.44988331414763,11.951722886520777,70.79418532737074
3,ExtraTrees,logratio,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 4}",93.51661871459117,59.332387799637935,82.04724615533816,13.978220886491567,50.7682888231835,66.1945493937195,13.36610092976875,67.89648677609236,95.29838841193344,14.590340843214372,60.360897294540266
3,ExtraTrees,logratio,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 4}",98.90597518421025,54.50439822704639,75.85225124534792,13.043264508305313,51.13000229706775,69.30738103447551,13.495238604011405,57.878794157025006,81.87560669770208,12.591290412599218,55.67893317867451
3,ExtraTrees,logratio,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 4}",109.30681845690829,58.36290488085349,78.63600541822495,14.089205928629154,64.1433440671934,85.02562649670018,16.71108644195493,52.582465694513594,71.67904529996086,11.467325415303382,59.92940644329112
3,ExtraTrees,ratio_ly,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",263.602788307537,71.88390990197222,91.04730989512296,17.89016250700448,50.62537012870633,67.50137052811131,14.430672707278555,93.1424496752381,109.6484849649266,21.34965230673041,97.0886527027727
3,ExtraTrees,ratio_ly,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",196.25209123065275,67.2309302589075,84.9483783117935,16.91999932797914,57.05663616461227,77.56855842063105,15.760359743500029,77.40522435320274,91.73643060503458,18.079638912458257,87.26730944155418
3,ExtraTrees,ratio_ly,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",132.07861507674593,68.56749564608391,85.76075797137496,17.252630892586456,73.08132088998862,93.59392655020035,19.348349254772817,64.0536704021792,77.13619207975731,15.156912530400104,82.16635917626131
3,ExtraTrees,ratio_ly,decay,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",260.3011175177274,66.18852792590452,85.77195282235145,16.59835781892283,50.57047879306811,67.39771189714546,14.564089848510514,81.8065770587409,100.85238823621751,18.63262578933514,98.2115978321874
3,ExtraTrees,ratio_ly,decay,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",193.99034502157343,63.056518497086735,81.6692745080956,15.91806528284362,56.96098340915161,77.40964953874908,15.763891126844173,69.15205358502185,85.71748337209507,16.072239438843066,89.32710717754748
3,ExtraTrees,ratio_ly,decay,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",131.4691945082119,66.50320879264774,84.21890846526671,16.62714259508232,72.69819949387849,93.45575564152526,19.191818947484897,60.308218091416975,73.8354306795421,14.062466242679736,83.70758612322375
3,ExtraTrees,ratio_ly,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",263.602788307537,66.5042388717965,87.03801915409218,16.624471571212446,50.59719125665143,67.12256776772787,14.41086942684052,82.41128648694156,103.1784592480573,18.83807371558438,97.0886527027727
3,ExtraTrees,ratio_ly,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",196.25209123065275,63.58533871873845,82.75676015656133,16.025787677869644,57.128084285829374,77.82749785532279,15.772327527824647,70.04259315164752,87.40848517621707,16.279247827914638,87.26730944155418
3,ExtraTrees,ratio_ly,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",132.07861507674593,67.25877913271495,84.98143740450622,16.83577982121738,73.79855279868444,94.01580684167746,19.529170313575797,60.71900546674543,74.86466102628405,14.142389328858965,82.16635917626131
3,ExtraTrees,ratio_blend,expand,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",120.35835833614979,62.657657913976,76.75916564950157,15.583389135550293,55.338238151915384,66.38700334398548,15.125730895275419,69.97707767603661,85.88774539723875,16.041047375825173,68.54267003116202
3,ExtraTrees,ratio_blend,expand,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",92.50066476256413,58.17411167355906,73.54861597701604,14.576716025490507,53.60735057396165,71.67611946948868,14.728944262648689,62.74087277315649,75.37460926641506,14.42448778833233,64.60711552372244
3,ExtraTrees,ratio_blend,expand,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",72.08158445340511,61.00240934266013,78.38765900466439,15.126949501710966,66.17908439141408,87.53210813471,17.39957392055501,55.82573429390617,68.02484997378914,12.854325082866922,66.67022031009652
3,ExtraTrees,ratio_blend,decay,0.0,"{""max_depth"": null, ""min_samples_leaf"": 2}",114.01929533952402,62.01365659117369,75.84477561214018,15.577359668982133,54.1681703826385,64.57232273088627,15.06771057799382,69.85914279970888,85.64622065479628,16.08700875997045,67.09227406282727
3,ExtraTrees,ratio_blend,decay,0.25,"{""max_depth"": null, ""min_samples_leaf"": 2}",88.11598135249616,57.69533664933857,72.93415839436098,14.559325352000215,53.52111032696476,70.34158052844272,14.877818089057529,61.86956297171241,75.43768932137358,14.240832614942903,64.06018131465962
3,ExtraTrees,ratio_blend,decay,0.5,"{""max_depth"": null, ""min_samples_leaf"": 2}",70.44992034595728,60.429767771688574,78.06654155752611,15.028648952316809,65.93781284548004,86.76399269447074,17.372645340878258,54.92172269789711,68.26990107814518,12.684652563755355,66.5045352970991
3,ExtraTrees,ratio_blend,window,0.0,"{""max_depth"": 6, ""min_samples_leaf"": 2}",120.35835833614978,61.90359830042859,75.4016630711467,15.515550909681943,55.28996626569756,65.39044918813373,15.16790451667177,68.51723033515965,84.23129313244308,15.863197302692114,68.54267003116202
3,ExtraTrees,ratio_blend,window,0.25,"{""max_depth"": 6, ""min_samples_leaf"": 2}",92.50066476256413,57.461620560134484,73.02692900707282,14.442643373281413,53.68705356183392,71.5373045402552,14.760097326466411,61.23618755843507,74.48676915750133,14.125189420096426,64.60711552372244
3,ExtraTrees,ratio_blend,window,0.5,"{""max_depth"": 6, ""min_samples_leaf"": 2}",72.08158445340511,60.59970027463239,78.39610347660116,15.044322524512735,66.28335453820658,87.75548277305444,17.42035001603746,54.91604601105816,67.75598367595336,12.668295032988015,66.67022031009652
3,Ridge,level,expand,0.0,"{""alpha"": 200.0}",250.6047937146603,67.33373021044646,89.9976206920086,15.384139970117843,56.24640540583784,74.63772680148631,15.162699343331724,78.42105501505506,103.09390475848706,15.605580596903955,70.44709876039111
3,Ridge,level,expand,0.25,"{""alpha"": 200.0}",193.30142435151325,65.69898265736866,85.69881515913886,15.164084998831513,63.62430415419061,83.46563614465018,16.56891058603249,67.7736611605467,87.87526058185753,13.75925941163052,68.65124464504999
3,Ridge,level,expand,0.5,"{""alpha"": 200.0}",141.8336234877241,68.53563226930075,87.29647559581991,16.17040846893699,78.45220240244652,97.56444203564142,20.031482750031802,58.61906213615503,75.64739885268447,12.309334187842175,71.0297217665912
3,Ridge,level,decay,0.0,"{""alpha"": 200.0}",249.3365364026612,76.12351701579117,101.64010298813832,17.924678971957235,60.32976294138872,81.21761040919176,15.996567109318265,91.91727109019361,118.59646213230592,19.852790834596203,86.77383255980592
3,Ridge,level,decay,0.25,"{""alpha"": 200.0}",191.76525876017672,72.35370467485153,93.90561319261555,17.024573596163776,65.72717501242025,87.92878347299255,16.812732975344165,78.98023433728282,99.52415493297022,17.236414216983384,82.4099792845216
3,Ridge,level,decay,0.5,"{""alpha"": 200.0}",140.71927862138105,73.59197308733111,92.03482099027015,17.489454151022276,80.19744824727867,100.12996598668867,20.179947230567457,66.98649792738357,83.15531528968377,14.798961071477102,80.3856734688499
3,Ridge,level,window,0.0,"{""alpha"": 200.0}",250.58964725194016,68.94844802831209,93.27141076035149,16.132950859062927,53.36675061879252,73.62701015402895,14.189496076927202,84.53014543783165,109.44485143774892,18.076405641198647,78.50436622338343
3,Ridge,level,window,0.25,"{""alpha"": 200.0}",193.2098617267972,67.07702303063536,87.83999121336791,15.720263433256607,60.70035878598317,82.21674708170669,15.532694184615545,73.45368727528754,93.12429657201056,15.907832681897668,75.65820479771003
3,Ridge,level,window,0.5,"{""alpha"": 200.0}",141.74676291419797,70.40522177342375,88.40881554571095,16.71637766920348,77.31061952334446,96.52903853357743,19.485349113445306,63.49982402350303,79.46308609772346,13.947406224961664,75.72313396399511
3,Ridge,logratio,expand,0.0,"{""alpha"": 200.0}",474.03134505282196,71.865505765817,93.66956076389548,17.018101599891857,62.879475575306785,81.9432366401889,16.61034509739854,80.85153595632723,104.08303990724048,17.42585810238516,74.46264235412069
3,Ridge,logratio,expand,0.25,"{""alpha"": 200.0}",358.6533530276161,64.01269263787562,85.13896206449881,15.104822913518145,61.432890085340134,83.0224810369323,15.695970031530665,66.59249519041111,87.2040903015022,14.513675795505632,67.12754897167213
3,Ridge,logratio,expand,0.5,"{""alpha"": 200.0}",250.06228210149982,64.05604426596835,84.59279992232743,15.289561656683691,71.51918666553583,94.06643956569508,17.997160703322233,56.592901866400915,73.91473834649811,12.581962610045148,66.42601803101934
3,Ridge,logratio,decay,0.0,"{""alpha"": 200.0}",218.66618711690933,72.26009045084534,93.64510640223325,17.613951594590823,63.09710054716273,78.71257710515928,17.196298230097195,81.42308035452794,106.50418823518412,18.03160495908445,70.01707883382343
3,Ridge,logratio,decay,0.25,"{""alpha"": 200.0}",166.08481803022707,61.70569609711589,81.57431866074738,14.923203685469904,56.28550465775871,74.08163271572141,14.891198460623736,67.12588753647306,88.4344425215836,14.955208910316085,61.280504844571865
3,Ridge,logratio,decay,0.5,"{""alpha"": 200.0}",121.69428382187631,60.87617996468819,79.7863873126237,14.718457943147047,64.37671569716942,85.05967572964732,16.571933462899864,57.37564423220694,74.13896927775059,12.864982423394242,61.663332021090596
3,Ridge,logratio,window,0.0,"{""alpha"": 200.0}",475.25532171100417,69.3678945604119,90.50224106319463,16.96453358154893,62.485132913000626,79.19142412545455,16.924956498742453,76.25065620782316,100.54864305351694,17.00411066435542,67.2726347120661
3,Ridge,logratio,window,0.25,"{""alpha"": 200.0}",358.46896711952087,60.66562117496006,81.05885008803529,14.624493421884047,57.652290004001074,77.50829196880439,15.135086569014044,63.67895234591904,84.46028079084114,14.113900274754052,60.15828690894768
3,Ridge,logratio,window,0.5,"{""alpha"": 200.0}",249.22091544871589,61.117576547265415,80.89169534044716,14.701334207153035,66.54324558726236,88.82532594433643,17.049098618339826,55.69190750726848,72.0901811690457,12.35356979596625,61.489700276319546
