year,week,rain_mean_mm,rain_max_mm,rain_std_mm,wet_days,max_daily_mm,n_stations,rain_source_is_dhm,temp_c_mean,temp_c_max,humidity_pct_mean,nasa_rain_sum
2024,51,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.72,13.69,69.03428571428572,0.0
2024,52,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,11.705714285714285,12.47,70.48571428571428,0.0
2025,1,4.626598885794067,22.13311326336469,5.598721889693096,0.661472020591392,15.637530610500326,,0,11.247142857142858,13.54,69.8157142857143,1.42
2025,2,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.645714285714286,13.95,62.27285714285714,0.0
2025,3,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,13.415714285714284,15.26,50.92142857142857,0.0
2025,4,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.751428571428573,13.6,48.90571428571428,0.0
2025,5,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,14.274285714285714,15.78,42.49285714285714,0.0
2025,6,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,13.344285714285714,14.52,40.14571428571429,0.0
2025,7,0.38114077052802803,3.208479351364839,0.7002044667236946,0.1444701026209335,14.102842218356521,,0,14.20142857142857,15.05,48.471428571428575,0.5599999999999999
2025,8,193.88295145876802,336.04310734889543,59.08663651249509,6.421496691243693,435.6901338371546,,0,14.14,15.97,56.90428571428571,237.2
2025,9,0.0,2.7208295889774665,0.6273958126962175,0.13420366951079538,13.530304684292801,,0,14.254285714285714,15.14,49.80285714285714,0.1
2025,10,6.385167777754194,24.122060563987183,5.88269213787748,0.7061086862876447,17.766470229242316,,0,18.56571428571429,20.49,48.24857142857143,3.42
2025,11,8.07369471051447,27.42985944605585,6.4605135391660715,0.7578872184952978,22.982897965610178,,0,17.767142857142858,19.3,46.27,5.74
2025,12,0.037408389015550936,2.7529818606737466,0.6301327555250364,0.1353195861532017,13.535291915395549,,0,20.65,22.18,38.712857142857146,0.15
2025,13,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,21.041428571428572,21.9,29.785714285714285,0.0
2025,14,41.610988761174085,108.05624329444925,24.586239503941794,2.8389533775496743,53.50975437597801,,0,20.021428571428572,21.6,64.60714285714286,32.07
2025,15,21.258053627350577,69.30080887315434,16.734601795018456,1.9028131686914027,28.814806339003194,,0,20.064285714285713,22.29,69.95,12.43
2025,16,6.6969386757757485,25.508125371365303,6.158611169318326,0.7206156026389269,20.488849089203352,,0,24.48,25.16,34.53285714285715,4.07
2025,17,26.341894675392915,74.86946808783182,17.515983232072042,2.0306972159111667,34.55824082003339,,0,19.422857142857143,20.68,65.75428571428571,18.16
2025,18,11.58986160498609,43.813513369771734,10.866676662586062,1.2454289371062295,19.740680667904588,,0,22.65142857142857,25.26,56.06714285714286,5.28
2025,19,43.68760633008741,136.98896580388117,32.984746012483114,3.699543767260649,45.04287901781857,,0,23.885714285714283,25.27,56.56571428571429,26.02
2025,20,58.746348710927165,151.16548593500875,34.79323846909534,4.06355577601359,56.795081052547516,,0,22.354285714285712,23.64,72.73,42.33
2025,21,39.92450395273272,116.51595473691113,27.707070643440563,3.1814259326477847,39.340929944894015,,0,24.514285714285712,25.6,69.46285714285715,25.11
2025,22,36.91745418510418,103.40515365482862,23.971810882418833,2.7240139633818234,49.319192443379144,,0,23.511428571428574,24.98,60.49285714285714,26.92
2025,23,55.56423461559678,135.71965276836892,30.563251955146253,3.588065957140647,61.71238415717439,,0,24.72714285714286,26.55,72.85142857142857,43.33
2025,24,93.11814899947765,197.64834306497255,43.13449701987591,5.303671678263343,80.01869029245046,,0,23.68857142857143,24.27,83.51285714285714,75.59
2025,25,80.78616159885173,187.25155313176947,41.91818178768182,5.013310167909219,73.14623601671059,,0,23.52285714285714,24.04,85.44714285714285,62.58
2025,26,52.85818516683482,156.4420832885981,37.57806151270108,4.309389949879313,41.0997937048724,,0,23.645714285714288,23.92,83.84714285714287,31.04
2025,27,75.15339316646109,184.68016781560368,41.83789852499157,4.894576637157186,74.9479239481599,,0,23.305714285714284,23.89,85.39142857142858,57.26
2025,28,88.52470591714598,197.15492044649108,43.41902987813515,5.217076546812612,85.12636750877286,,0,22.958571428571425,24.07,85.41428571428571,71.71
2025,29,46.577731467743156,137.46999912263112,32.842955146634935,3.7551164160524837,42.21625743534064,,0,24.035714285714285,24.89,85.28428571428572,28.51
2025,30,79.1333458938525,189.19426174417822,42.48335734520995,4.9956786849591985,79.79503076966469,,0,23.06714285714286,23.45,88.81000000000002,61.79
2025,31,75.66606658378927,182.17092229377732,41.24641970854337,4.887881137302749,68.55930876086914,,0,22.40857142857143,22.81,91.88571428571429,56.96
2025,32,77.64883175851745,187.92917662792024,42.3339854628704,4.9606389023876405,78.9370340296816,,0,22.744285714285716,23.71,90.58142857142856,60.22
2025,33,55.15515107865848,148.76275507348703,34.57543835003335,3.982986594431854,56.21172065942453,,0,22.654285714285713,23.43,88.14857142857143,38.72
2025,34,72.68089555990895,151.5224893362411,32.55100051755389,3.999839198188578,74.36487547683791,,0,21.895714285714288,22.48,90.99714285714286,61.78
2025,35,35.509156217727885,86.23177935522313,19.213281936105798,2.2697265607146,47.911886598201185,,0,22.551428571428573,23.51,87.61,28.869999999999997
2025,36,82.1620014232242,185.85263936945842,41.4953531621821,5.029379367559869,68.10682888801765,,0,22.027142857142856,22.36,93.38714285714286,63.3
2025,37,73.57602506281972,153.48631329599954,32.90321606070795,4.0286298475626605,77.60736343633653,,0,21.012857142857143,21.31,91.24428571428572,63.07
2025,38,5.15014215278183,22.56635690479034,5.6485821327004775,0.6737471036578615,15.910818496928522,,0,22.33142857142857,23.18,88.46714285714286,1.97
2025,39,150.96162703247592,277.5354137927195,55.63247070677721,6.864169511004336,182.86831552372243,,0,20.807142857142857,22.12,87.88,145.51
2025,40,1.1417534712032922,3.981154801169073,0.8039103096608308,0.16321750221335962,14.824923862553423,,0,19.885714285714283,20.47,84.40285714285714,1.4
2025,41,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,19.312857142857144,19.86,82.02857142857144,0.0
2025,42,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,19.71857142857143,20.35,78.53428571428572,0.0
2025,43,79.64147937592307,164.16576093018506,34.71632695818495,4.206953327019191,93.61664365610767,,0,17.928571428571427,19.2,83.83428571428571,71.06
2025,44,0.550906664402611,3.5296626449704585,0.7558139469641845,0.14960331917600256,14.601471875678076,,0,17.740000000000002,18.63,79.36428571428571,0.79
2025,45,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,15.234285714285717,16.19,74.05285714285715,0.0
2025,46,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,14.588571428571427,15.55,81.52142857142857,0.0
2025,47,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,13.87,15.24,74.86428571428571,0.0
2025,48,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.82,13.22,66.64285714285714,0.0
2025,49,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.781428571428572,13.45,70.94428571428571,0.0
2025,50,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,11.53,12.67,74.23285714285714,0.0
2025,51,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,10.782857142857145,11.72,75.35857142857142,0.0
